Time_ps	1_index	2_index	Distance_A
945.000	637	637	0.000
945.000	638	619	2.547
945.000	638	630	2.703
945.000	638	638	0.000
945.000	639	639	0.000
945.000	640	604	2.580
945.000	640	640	0.000
945.000	641	586	2.933
945.000	641	607	2.923
945.000	641	641	0.000
945.000	642	612	2.637
945.000	642	642	0.000
945.000	642	647	2.805
945.000	643	605	2.737
945.000	643	643	0.000
945.000	644	594	2.322
945.000	644	644	0.000
945.000	645	604	2.660
945.000	645	621	2.630
945.000	645	645	0.000
945.000	646	596	2.654
945.000	646	628	2.925
945.000	646	646	0.000
945.000	647	642	2.805
945.000	647	647	0.000
950.000	576	576	0.000
950.000	576	594	2.883
950.000	577	577	0.000
950.000	577	597	2.953
950.000	577	617	2.554
950.000	578	578	0.000
950.000	578	598	2.546
950.000	578	609	2.539
950.000	578	631	2.620
950.000	579	579	0.000
950.000	579	639	2.729
950.000	580	580	0.000
950.000	580	583	2.624
950.000	580	626	2.989
950.000	581	581	0.000
950.000	581	622	2.563
950.000	581	634	2.751
950.000	582	582	0.000
950.000	582	627	2.690
950.000	582	641	2.765
950.000	583	580	2.624
950.000	583	583	0.000
950.000	583	620	2.538
950.000	584	584	0.000
950.000	584	619	2.895
950.000	585	585	0.000
950.000	585	608	2.861
950.000	586	586	0.000
950.000	586	603	2.989
950.000	586	623	2.467
950.000	586	636	2.805
950.000	587	587	0.000
950.000	587	638	2.916
950.000	588	588	0.000
950.000	589	589	0.000
950.000	589	605	2.813
950.000	589	620	2.942
950.000	590	590	0.000
950.000	590	626	2.974
950.000	591	591	0.000
950.000	591	617	2.774
950.000	592	592	0.000
950.000	592	626	2.709
950.000	592	646	2.802
950.000	593	593	0.000
950.000	593	597	2.954
950.000	594	576	2.883
950.000	594	594	0.000
950.000	594	628	2.945
950.000	594	644	2.455
950.000	595	595	0.000
950.000	595	596	2.855
950.000	595	599	2.685
950.000	596	595	2.855
950.000	596	596	0.000
950.000	596	606	2.814
950.000	596	611	2.620
950.000	596	646	2.790
950.000	597	577	2.953
950.000	597	593	2.954
950.000	597	597	0.000
950.000	598	578	2.546
950.000	598	598	0.000
950.000	599	595	2.685
950.000	599	599	0.000
950.000	600	600	0.000
950.000	600	621	2.963
950.000	600	629	2.827
950.000	601	601	0.000
950.000	601	604	2.677
950.000	602	602	0.000
950.000	603	586	2.989
950.000	603	603	0.000
950.000	603	607	2.756
950.000	604	601	2.677
950.000	604	604	0.000
950.000	604	640	2.470
950.000	604	645	2.527
950.000	605	589	2.813
950.000	605	605	0.000
950.000	605	628	2.907
950.000	606	596	2.814
950.000	606	606	0.000
950.000	607	603	2.756
950.000	607	607	0.000
950.000	608	585	2.861
950.000	608	608	0.000
950.000	608	613	2.514
950.000	609	578	2.539
950.000	609	609	0.000
950.000	610	610	0.000
950.000	610	611	2.628
950.000	610	632	2.887
950.000	611	596	2.620
950.000	611	610	2.628
950.000	611	611	0.000
950.000	611	616	2.565
950.000	612	612	0.000
950.000	612	639	2.545
950.000	613	608	2.514
950.000	613	613	0.000
950.000	613	637	2.539
950.000	614	614	0.000
950.000	614	615	2.687
950.000	614	634	2.945
950.000	615	614	2.687
950.000	615	615	0.000
950.000	615	622	2.489
950.000	616	611	2.565
950.000	616	616	0.000
950.000	617	577	2.554
950.000	617	591	2.774
950.000	617	617	0.000
950.000	618	618	0.000
950.000	618	622	2.625
950.000	619	584	2.895
950.000	619	619	0.000
950.000	619	630	2.722
950.000	619	631	2.618
950.000	620	583	2.538
950.000	620	589	2.942
950.000	620	620	0.000
950.000	620	643	2.816
950.000	621	600	2.963
950.000	621	621	0.000
950.000	621	645	2.826
950.000	622	581	2.563
950.000	622	615	2.489
950.000	622	618	2.625
950.000	622	622	0.000
950.000	623	586	2.467
950.000	623	623	0.000
950.000	623	627	2.536
950.000	624	624	0.000
950.000	624	635	2.624
950.000	625	625	0.000
950.000	625	640	2.942
950.000	626	580	2.989
950.000	626	590	2.974
950.000	626	592	2.709
950.000	626	626	0.000
950.000	627	582	2.690
950.000	627	623	2.536
950.000	627	627	0.000
950.000	628	594	2.945
950.000	628	605	2.907
950.000	628	628	0.000
950.000	628	646	2.910
950.000	629	600	2.827
950.000	629	629	0.000
950.000	630	619	2.722
950.000	630	630	0.000
950.000	631	578	2.620
950.000	631	619	2.618
950.000	631	631	0.000
950.000	632	610	2.887
950.000	632	632	0.000
950.000	632	635	2.996
950.000	633	633	0.000
950.000	634	581	2.751
950.000	634	614	2.945
950.000	634	634	0.000
950.000	635	624	2.624
950.000	635	632	2.996
950.000	635	635	0.000
950.000	636	586	2.805
950.000	636	636	0.000
950.000	637	613	2.539
950.000	637	637	0.000
950.000	638	587	2.916
950.000	638	638	0.000
950.000	639	579	2.729
950.000	639	612	2.545
950.000	639	639	0.000
950.000	639	647	2.715
950.000	640	604	2.470
950.000	640	625	2.942
950.000	640	640	0.000
950.000	641	582	2.765
950.000	641	641	0.000
950.000	642	642	0.000
950.000	642	647	2.956
950.000	643	620	2.816
950.000	643	643	0.000
950.000	644	594	2.455
950.000	644	644	0.000
950.000	645	604	2.527
950.000	645	621	2.826
950.000	645	645	0.000
950.000	646	592	2.802
950.000	646	596	2.790
950.000	646	628	2.910
950.000	646	646	0.000
950.000	647	639	2.715
950.000	647	642	2.956
950.000	647	647	0.000
955.000	576	576	0.000
955.000	576	580	2.895
955.000	576	594	2.892
955.000	576	643	2.868
955.000	577	577	0.000
955.000	577	597	2.938
955.000	577	601	2.654
955.000	577	617	2.720
955.000	578	578	0.000
955.000	578	598	2.608
955.000	578	631	2.802
955.000	579	579	0.000
955.000	579	639	2.824
955.000	580	576	2.895
955.000	580	580	0.000
955.000	580	583	2.632
955.000	580	626	2.850
955.000	581	581	0.000
955.000	581	622	2.402
955.000	581	634	2.790
955.000	582	582	0.000
955.000	582	627	2.458
955.000	582	641	2.745
955.000	582	642	2.963
955.000	583	580	2.632
955.000	583	583	0.000
955.000	583	620	2.490
955.000	584	584	0.000
955.000	584	587	2.978
955.000	584	602	2.687
955.000	584	619	2.954
955.000	585	585	0.000
955.000	585	588	2.848
955.000	585	625	2.989
955.000	586	586	0.000
955.000	586	623	2.774
955.000	586	636	2.679
955.000	587	584	2.978
955.000	587	587	0.000
955.000	588	585	2.848
955.000	588	588	0.000
955.000	588	613	2.642
955.000	589	589	0.000
955.000	589	635	2.996
955.000	590	590	0.000
955.000	590	606	2.907
955.000	591	591	0.000
955.000	591	617	2.705
955.000	592	592	0.000
955.000	592	626	2.919
955.000	592	644	2.703
955.000	592	646	2.934
955.000	593	593	0.000
955.000	593	597	2.946
955.000	594	576	2.892
955.000	594	594	0.000
955.000	594	628	2.493
955.000	594	644	2.354
955.000	595	595	0.000
955.000	595	599	2.701
955.000	596	596	0.000
955.000	596	606	2.894
955.000	596	611	2.474
955.000	596	646	2.964
955.000	597	577	2.938
955.000	597	593	2.946
955.000	597	597	0.000
955.000	597	637	2.844
955.000	598	578	2.608
955.000	598	598	0.000
955.000	598	609	2.532
955.000	599	595	2.701
955.000	599	599	0.000
955.000	599	603	2.503
955.000	600	600	0.000
955.000	600	629	2.955
955.000	601	577	2.654
955.000	601	601	0.000
955.000	601	604	2.449
955.000	601	633	2.617
955.000	602	584	2.687
955.000	602	602	0.000
955.000	603	599	2.503
955.000	603	603	0.000
955.000	604	601	2.449
955.000	604	604	0.000
955.000	604	640	2.938
955.000	604	645	2.745
955.000	605	605	0.000
955.000	605	628	2.982
955.000	606	590	2.907
955.000	606	596	2.894
955.000	606	606	0.000
955.000	606	632	2.780
955.000	607	607	0.000
955.000	608	608	0.000
955.000	608	613	2.602
955.000	608	640	2.756
955.000	609	598	2.532
955.000	609	609	0.000
955.000	609	630	2.959
955.000	610	610	0.000
955.000	610	611	2.784
955.000	611	596	2.474
955.000	611	610	2.784
955.000	611	611	0.000
955.000	611	616	2.543
955.000	612	612	0.000
955.000	612	639	2.660
955.000	613	588	2.642
955.000	613	608	2.602
955.000	613	613	0.000
955.000	614	614	0.000
955.000	614	634	2.871
955.000	615	615	0.000
955.000	615	622	2.648
955.000	616	611	2.543
955.000	616	616	0.000
955.000	617	577	2.720
955.000	617	591	2.705
955.000	617	617	0.000
955.000	618	618	0.000
955.000	618	622	2.524
955.000	619	584	2.954
955.000	619	619	0.000
955.000	619	630	2.743
955.000	619	631	2.949
955.000	620	583	2.490
955.000	620	620	0.000
955.000	621	621	0.000
955.000	621	645	2.786
955.000	622	581	2.402
955.000	622	615	2.648
955.000	622	618	2.524
955.000	622	622	0.000
955.000	623	586	2.774
955.000	623	623	0.000
955.000	623	627	2.533
955.000	624	624	0.000
955.000	624	632	2.932
955.000	625	585	2.989
955.000	625	625	0.000
955.000	625	640	2.691
955.000	626	580	2.850
955.000	626	592	2.919
955.000	626	626	0.000
955.000	627	582	2.458
955.000	627	623	2.533
955.000	627	627	0.000
955.000	628	594	2.493
955.000	628	605	2.982
955.000	628	628	0.000
955.000	629	600	2.955
955.000	629	629	0.000
955.000	630	609	2.959
955.000	630	619	2.743
955.000	630	630	0.000
955.000	631	578	2.802
955.000	631	619	2.949
955.000	631	631	0.000
955.000	632	606	2.780
955.000	632	624	2.932
955.000	632	632	0.000
955.000	633	601	2.617
955.000	633	633	0.000
955.000	634	581	2.790
955.000	634	614	2.871
955.000	634	634	0.000
955.000	635	589	2.996
955.000	635	635	0.000
955.000	636	586	2.679
955.000	636	636	0.000
955.000	637	597	2.844
955.000	637	637	0.000
955.000	638	638	0.000
955.000	639	579	2.824
955.000	639	612	2.660
955.000	639	639	0.000
955.000	639	647	2.585
955.000	640	604	2.938
955.000	640	608	2.756
955.000	640	625	2.691
955.000	640	640	0.000
955.000	641	582	2.745
955.000	641	641	0.000
955.000	642	582	2.963
955.000	642	642	0.000
955.000	642	647	2.855
955.000	643	576	2.868
955.000	643	643	0.000
955.000	644	592	2.703
955.000	644	594	2.354
955.000	644	644	0.000
955.000	645	604	2.745
955.000	645	621	2.786
955.000	645	645	0.000
955.000	646	592	2.934
955.000	646	596	2.964
955.000	646	646	0.000
955.000	647	639	2.585
955.000	647	642	2.855
955.000	647	647	0.000
960.000	576	576	0.000
960.000	576	643	2.906
960.000	577	577	0.000
960.000	577	601	2.859
960.000	578	578	0.000
960.000	578	630	2.486
960.000	578	631	2.720
960.000	579	579	0.000
960.000	579	639	2.996
960.000	580	580	0.000
960.000	581	581	0.000
960.000	581	622	2.651
960.000	581	634	2.901
960.000	582	582	0.000
960.000	582	627	2.351
960.000	582	641	2.460
960.000	583	583	0.000
960.000	583	589	2.780
960.000	583	620	2.386
960.000	584	584	0.000
960.000	584	587	2.858
960.000	584	602	2.544
960.000	585	585	0.000
960.000	585	588	2.758
960.000	586	586	0.000
960.000	586	636	2.898
960.000	587	584	2.858
960.000	587	587	0.000
960.000	587	638	2.794
960.000	588	585	2.758
960.000	588	588	0.000
960.000	588	613	2.584
960.000	588	637	2.884
960.000	589	583	2.780
960.000	589	589	0.000
960.000	589	590	2.997
960.000	589	635	2.726
960.000	590	589	2.997
960.000	590	590	0.000
960.000	590	592	2.661
960.000	591	591	0.000
960.000	591	593	2.697
960.000	591	617	2.481
960.000	591	621	2.878
960.000	592	590	2.661
960.000	592	592	0.000
960.000	592	606	2.763
960.000	593	591	2.697
960.000	593	593	0.000
960.000	594	594	0.000
960.000	594	628	2.719
960.000	595	595	0.000
960.000	595	599	2.636
960.000	596	596	0.000
960.000	596	611	2.805
960.000	597	597	0.000
960.000	598	598	0.000
960.000	598	609	2.689
960.000	598	615	2.839
960.000	599	595	2.636
960.000	599	599	0.000
960.000	599	603	2.644
960.000	600	600	0.000
960.000	600	629	2.979
960.000	601	577	2.859
960.000	601	601	0.000
960.000	601	604	2.608
960.000	601	633	2.613
960.000	602	584	2.544
960.000	602	602	0.000
960.000	603	599	2.644
960.000	603	603	0.000
960.000	603	607	2.603
960.000	604	601	2.608
960.000	604	604	0.000
960.000	604	640	2.795
960.000	604	645	2.721
960.000	605	605	0.000
960.000	605	628	2.880
960.000	606	592	2.763
960.000	606	606	0.000
960.000	607	603	2.603
960.000	607	607	0.000
960.000	607	641	2.809
960.000	608	608	0.000
960.000	608	613	2.616
960.000	608	640	2.685
960.000	609	598	2.689
960.000	609	609	0.000
960.000	610	610	0.000
960.000	611	596	2.805
960.000	611	611	0.000
960.000	611	616	2.541
960.000	612	612	0.000
960.000	612	642	2.840
960.000	613	588	2.584
960.000	613	608	2.616
960.000	613	613	0.000
960.000	614	614	0.000
960.000	614	631	2.921
960.000	615	598	2.839
960.000	615	615	0.000
960.000	615	622	2.597
960.000	616	611	2.541
960.000	616	616	0.000
960.000	616	646	2.879
960.000	617	591	2.481
960.000	617	617	0.000
960.000	618	618	0.000
960.000	618	622	2.534
960.000	619	619	0.000
960.000	619	630	2.734
960.000	620	583	2.386
960.000	620	620	0.000
960.000	620	643	2.790
960.000	621	591	2.878
960.000	621	621	0.000
960.000	622	581	2.651
960.000	622	615	2.597
960.000	622	618	2.534
960.000	622	622	0.000
960.000	623	623	0.000
960.000	624	624	0.000
960.000	624	635	2.984
960.000	625	625	0.000
960.000	625	640	2.906
960.000	626	626	0.000
960.000	626	644	2.795
960.000	627	582	2.351
960.000	627	627	0.000
960.000	628	594	2.719
960.000	628	605	2.880
960.000	628	628	0.000
960.000	628	644	2.627
960.000	629	600	2.979
960.000	629	629	0.000
960.000	630	578	2.486
960.000	630	619	2.734
960.000	630	630	0.000
960.000	631	578	2.720
960.000	631	614	2.921
960.000	631	631	0.000
960.000	632	632	0.000
960.000	633	601	2.613
960.000	633	633	0.000
960.000	633	637	2.815
960.000	634	581	2.901
960.000	634	634	0.000
960.000	635	589	2.726
960.000	635	624	2.984
960.000	635	635	0.000
960.000	636	586	2.898
960.000	636	636	0.000
960.000	637	588	2.884
960.000	637	633	2.815
960.000	637	637	0.000
960.000	638	587	2.794
960.000	638	638	0.000
960.000	639	579	2.996
960.000	639	639	0.000
960.000	639	647	2.692
960.000	640	604	2.795
960.000	640	608	2.685
960.000	640	625	2.906
960.000	640	640	0.000
960.000	641	582	2.460
960.000	641	607	2.809
960.000	641	641	0.000
960.000	642	612	2.840
960.000	642	642	0.000
960.000	643	576	2.906
960.000	643	620	2.790
960.000	643	643	0.000
960.000	644	626	2.795
960.000	644	628	2.627
960.000	644	644	0.000
960.000	645	604	2.721
960.000	645	645	0.000
960.000	646	616	2.879
960.000	646	646	0.000
960.000	647	639	2.692
960.000	647	647	0.000
965.000	576	576	0.000
965.000	576	580	2.754
965.000	576	643	2.886
965.000	577	577	0.000
965.000	577	601	2.639
965.000	578	578	0.000
965.000	578	598	2.883
965.000	578	630	2.543
965.000	578	631	2.884
965.000	579	579	0.000
965.000	579	636	2.472
965.000	579	639	2.662
965.000	580	576	2.754
965.000	580	580	0.000
965.000	581	581	0.000
965.000	581	622	2.758
965.000	581	634	2.916
965.000	582	582	0.000
965.000	582	627	2.774
965.000	583	583	0.000
965.000	583	589	2.668
965.000	583	620	2.548
965.000	584	584	0.000
965.000	585	585	0.000
965.000	585	588	2.641
965.000	585	625	2.667
965.000	585	629	2.621
965.000	586	586	0.000
965.000	587	587	0.000
965.000	587	619	2.724
965.000	588	585	2.641
965.000	588	588	0.000
965.000	589	583	2.668
965.000	589	589	0.000
965.000	589	635	2.828
965.000	590	590	0.000
965.000	590	592	2.889
965.000	590	626	2.872
965.000	591	591	0.000
965.000	591	593	2.571
965.000	591	617	2.755
965.000	591	621	2.623
965.000	592	590	2.889
965.000	592	592	0.000
965.000	592	605	2.975
965.000	593	591	2.571
965.000	593	593	0.000
965.000	593	597	2.762
965.000	594	594	0.000
965.000	594	628	2.699
965.000	595	595	0.000
965.000	595	599	2.726
965.000	596	596	0.000
965.000	596	606	2.780
965.000	596	632	2.874
965.000	597	593	2.762
965.000	597	597	0.000
965.000	597	637	2.772
965.000	598	578	2.883
965.000	598	598	0.000
965.000	598	609	2.704
965.000	598	615	2.648
965.000	599	595	2.726
965.000	599	599	0.000
965.000	599	603	2.546
965.000	600	600	0.000
965.000	600	629	2.994
965.000	600	640	2.901
965.000	601	577	2.639
965.000	601	601	0.000
965.000	601	604	2.711
965.000	601	633	2.745
965.000	602	602	0.000
965.000	602	614	2.819
965.000	603	599	2.546
965.000	603	603	0.000
965.000	603	607	2.699
965.000	604	601	2.711
965.000	604	604	0.000
965.000	604	640	2.973
965.000	604	645	2.849
965.000	605	592	2.975
965.000	605	605	0.000
965.000	605	628	2.970
965.000	606	596	2.780
965.000	606	606	0.000
965.000	606	646	2.607
965.000	607	603	2.699
965.000	607	607	0.000
965.000	608	608	0.000
965.000	609	598	2.704
965.000	609	609	0.000
965.000	609	618	2.714
965.000	609	638	2.775
965.000	610	610	0.000
965.000	610	611	2.979
965.000	611	610	2.979
965.000	611	611	0.000
965.000	611	616	2.763
965.000	612	612	0.000
965.000	612	636	2.847
965.000	612	642	2.829
965.000	613	613	0.000
965.000	613	633	2.958
965.000	614	602	2.819
965.000	614	614	0.000
965.000	614	619	2.663
965.000	614	634	2.951
965.000	615	598	2.648
965.000	615	615	0.000
965.000	615	622	2.688
965.000	616	611	2.763
965.000	616	616	0.000
965.000	616	646	2.501
965.000	617	591	2.755
965.000	617	617	0.000
965.000	618	609	2.714
965.000	618	618	0.000
965.000	619	587	2.724
965.000	619	614	2.663
965.000	619	619	0.000
965.000	619	630	2.852
965.000	620	583	2.548
965.000	620	620	0.000
965.000	620	643	2.836
965.000	621	591	2.623
965.000	621	621	0.000
965.000	622	581	2.758
965.000	622	615	2.688
965.000	622	622	0.000
965.000	623	623	0.000
965.000	623	627	2.607
965.000	624	624	0.000
965.000	624	632	2.834
965.000	625	585	2.667
965.000	625	625	0.000
965.000	626	590	2.872
965.000	626	626	0.000
965.000	626	644	2.544
965.000	627	582	2.774
965.000	627	623	2.607
965.000	627	627	0.000
965.000	628	594	2.699
965.000	628	605	2.970
965.000	628	628	0.000
965.000	628	644	2.381
965.000	629	585	2.621
965.000	629	600	2.994
965.000	629	629	0.000
965.000	630	578	2.543
965.000	630	619	2.852
965.000	630	630	0.000
965.000	630	638	2.429
965.000	631	578	2.884
965.000	631	631	0.000
965.000	632	596	2.874
965.000	632	624	2.834
965.000	632	632	0.000
965.000	633	601	2.745
965.000	633	613	2.958
965.000	633	633	0.000
965.000	634	581	2.916
965.000	634	614	2.951
965.000	634	634	0.000
965.000	635	589	2.828
965.000	635	635	0.000
965.000	636	579	2.472
965.000	636	612	2.847
965.000	636	636	0.000
965.000	637	597	2.772
965.000	637	637	0.000
965.000	638	609	2.775
965.000	638	630	2.429
965.000	638	638	0.000
965.000	639	579	2.662
965.000	639	639	0.000
965.000	639	642	2.929
965.000	639	647	2.817
965.000	640	600	2.901
965.000	640	604	2.973
965.000	640	640	0.000
965.000	641	641	0.000
965.000	642	612	2.829
965.000	642	639	2.929
965.000	642	642	0.000
965.000	643	576	2.886
965.000	643	620	2.836
965.000	643	643	0.000
965.000	644	626	2.544
965.000	644	628	2.381
965.000	644	644	0.000
965.000	645	604	2.849
965.000	645	645	0.000
965.000	646	606	2.607
965.000	646	616	2.501
965.000	646	646	0.000
965.000	647	639	2.817
965.000	647	647	0.000
970.000	576	576	0.000
970.000	576	580	2.910
970.000	576	643	2.604
970.000	577	577	0.000
970.000	577	597	2.753
970.000	577	640	2.794
970.000	577	645	2.752
970.000	578	578	0.000
970.000	578	598	2.634
970.000	578	630	2.799
970.000	579	579	0.000
970.000	579	636	2.927
970.000	579	639	2.546
970.000	580	576	2.910
970.000	580	580	0.000
970.000	580	590	2.957
970.000	581	581	0.000
970.000	581	622	2.717
970.000	581	634	2.696
970.000	582	582	0.000
970.000	583	583	0.000
970.000	583	589	2.565
970.000	584	584	0.000
970.000	584	602	2.743
970.000	585	585	0.000
970.000	585	588	2.482
970.000	585	625	2.440
970.000	585	629	2.962
970.000	586	586	0.000
970.000	586	595	2.974
970.000	586	636	2.843
970.000	587	587	0.000
970.000	587	619	2.928
970.000	588	585	2.482
970.000	588	588	0.000
970.000	589	583	2.565
970.000	589	589	0.000
970.000	589	605	2.521
970.000	589	635	2.845
970.000	590	580	2.957
970.000	590	590	0.000
970.000	590	626	2.451
970.000	591	591	0.000
970.000	591	593	2.845
970.000	591	617	2.448
970.000	591	621	2.703
970.000	592	592	0.000
970.000	592	605	2.869
970.000	593	591	2.845
970.000	593	593	0.000
970.000	594	594	0.000
970.000	594	628	2.636
970.000	595	586	2.974
970.000	595	595	0.000
970.000	595	599	2.671
970.000	596	596	0.000
970.000	596	606	2.820
970.000	596	610	2.916
970.000	597	577	2.753
970.000	597	597	0.000
970.000	597	601	2.775
970.000	598	578	2.634
970.000	598	598	0.000
970.000	598	609	2.485
970.000	598	615	2.688
970.000	599	595	2.671
970.000	599	599	0.000
970.000	599	603	2.730
970.000	600	600	0.000
970.000	601	597	2.775
970.000	601	601	0.000
970.000	601	604	2.441
970.000	601	633	2.886
970.000	602	584	2.743
970.000	602	602	0.000
970.000	602	614	2.761
970.000	603	599	2.730
970.000	603	603	0.000
